"","uid","site_id","date_col","visit_no","state","analyte","result","source"
"85",2010205,"NLA17_NV-10239","8-Jun-17",1,"NV","ntl",0.449,"NLA 2017"
"86",2010205,"NLA17_NV-10239","8-Jun-17",1,"NV","ptl",44.10625,"NLA 2017"
"87",2010205,"NLA17_NV-10239","8-Jun-17",1,"NV","turb",35.13,"NLA 2017"
"88",2010206,"NLA17_TX-HP003","8-Jun-17",1,"TX","turb",5.49,"NLA 2017"
"89",2010206,"NLA17_TX-HP003","8-Jun-17",1,"TX","ntl",0.875,"NLA 2017"
"90",2010206,"NLA17_TX-HP003","8-Jun-17",1,"TX","ptl",43.31875,"NLA 2017"
"91",2010207,"NLA17_TN-10001","8-Jun-17",1,"TN","ntl",1.445,"NLA 2017"
"92",2010207,"NLA17_TN-10001","8-Jun-17",1,"TN","turb",15.15,"NLA 2017"
"93",2010207,"NLA17_TN-10001","8-Jun-17",1,"TN","ptl",409.8625,"NLA 2017"
"94",2010208,"NLA17_CA-10001","6-Jun-17",1,"CA","turb",11.81,"NLA 2017"
"95",2010208,"NLA17_CA-10001","6-Jun-17",1,"CA","ptl",49.845,"NLA 2017"
"96",2010208,"NLA17_CA-10001","6-Jun-17",1,"CA","ntl",0.558,"NLA 2017"
"97",2010209,"NLA17_WV-10003","6-Jun-17",1,"WV","ptl",9.505,"NLA 2017"
"98",2010209,"NLA17_WV-10003","6-Jun-17",1,"WV","ntl",0.329,"NLA 2017"
"99",2010209,"NLA17_WV-10003","6-Jun-17",1,"WV","turb",1.32,"NLA 2017"
"100",2010210,"NLA17_ND-10006","8-Jun-17",1,"ND","ntl",3.038,"NLA 2017"
"101",2010210,"NLA17_ND-10006","8-Jun-17",1,"ND","turb",0.96,"NLA 2017"
"102",2010210,"NLA17_ND-10006","8-Jun-17",1,"ND","ptl",118.25625,"NLA 2017"
"103",2010211,"NLA17_MO-HP004","8-Jun-17",1,"MO","turb",3.48,"NLA 2017"
"104",2010211,"NLA17_MO-HP004","8-Jun-17",1,"MO","ntl",0.453,"NLA 2017"
"105",2010211,"NLA17_MO-HP004","8-Jun-17",1,"MO","ptl",13.7775,"NLA 2017"
"106",2010212,"NLA17_TX-10017","8-Jun-17",1,"TX","ptl",175.3325,"NLA 2017"
"107",2010212,"NLA17_TX-10017","8-Jun-17",1,"TX","ntl",1.496,"NLA 2017"
"108",2010212,"NLA17_TX-10017","8-Jun-17",1,"TX","turb",10.96,"NLA 2017"
"109",2010213,"NLA17_UT-10013","8-Jun-17",1,"UT","ptl",426.8175,"NLA 2017"
"110",2010213,"NLA17_UT-10013","8-Jun-17",1,"UT","ntl",3.93,"NLA 2017"
"111",2010213,"NLA17_UT-10013","8-Jun-17",1,"UT","turb",203,"NLA 2017"
"112",2010214,"NLA17_AR-10001","7-Jun-17",1,"AR","turb",4.08,"NLA 2017"
"113",2010214,"NLA17_AR-10001","7-Jun-17",1,"AR","ptl",40.31875,"NLA 2017"
"114",2010214,"NLA17_AR-10001","7-Jun-17",1,"AR","ntl",0.631,"NLA 2017"
"115",2010215,"NLA17_NV-10124","9-Jun-17",1,"NV","ntl",0.634,"NLA 2017"
"116",2010215,"NLA17_NV-10124","9-Jun-17",1,"NV","ptl",20.4375,"NLA 2017"
"117",2010215,"NLA17_NV-10124","9-Jun-17",1,"NV","turb",2.48,"NLA 2017"
"118",2010216,"NLA17_MO-HP003","9-Jun-17",1,"MO","turb",3.53,"NLA 2017"
"119",2010216,"NLA17_MO-HP003","9-Jun-17",1,"MO","ptl",27.92125,"NLA 2017"
"120",2010216,"NLA17_MO-HP003","9-Jun-17",1,"MO","ntl",0.58,"NLA 2017"
"121",2010217,"NLA17_KS-10034","9-Jun-17",1,"KS","ntl",0.693,"NLA 2017"
"122",2010217,"NLA17_KS-10034","9-Jun-17",1,"KS","turb",5.03,"NLA 2017"
"123",2010217,"NLA17_KS-10034","9-Jun-17",1,"KS","ptl",17.9125,"NLA 2017"
"124",2010218,"NLA17_CA-10082","7-Jun-17",1,"CA","ptl",35.15625,"NLA 2017"
"125",2010218,"NLA17_CA-10082","7-Jun-17",1,"CA","turb",5.37,"NLA 2017"
"126",2010218,"NLA17_CA-10082","7-Jun-17",1,"CA","ntl",0.834,"NLA 2017"
"127",2010219,"NLA17_OK-10001","7-Jun-17",1,"OK","ntl",0.828,"NLA 2017"
"128",2010219,"NLA17_OK-10001","7-Jun-17",1,"OK","ptl",56.49,"NLA 2017"
"129",2010219,"NLA17_OK-10001","7-Jun-17",1,"OK","turb",5.05,"NLA 2017"
"130",2010220,"NLA17_WV-10002","7-Jun-17",1,"WV","ntl",0.255,"NLA 2017"
"131",2010220,"NLA17_WV-10002","7-Jun-17",1,"WV","ptl",3.67625,"NLA 2017"
"132",2010220,"NLA17_WV-10002","7-Jun-17",1,"WV","turb",1.98,"NLA 2017"
"133",2010221,"NLA17_WV-10004","8-Jun-17",1,"WV","ptl",47.80625,"NLA 2017"
"134",2010221,"NLA17_WV-10004","8-Jun-17",1,"WV","ntl",0.736,"NLA 2017"
"135",2010221,"NLA17_WV-10004","8-Jun-17",1,"WV","turb",9.78,"NLA 2017"
"136",2010222,"NLA17_KS-10006","11-Jun-17",1,"KS","ptl",118.22875,"NLA 2017"
"137",2010222,"NLA17_KS-10006","11-Jun-17",1,"KS","ntl",1.051,"NLA 2017"
"138",2010222,"NLA17_KS-10006","11-Jun-17",1,"KS","turb",50.56,"NLA 2017"
"139",2010223,"NLA17_IL-10013","12-Jun-17",1,"IL","turb",5.49,"NLA 2017"
"140",2010223,"NLA17_IL-10013","12-Jun-17",1,"IL","ntl",0.771,"NLA 2017"
"141",2010223,"NLA17_IL-10013","12-Jun-17",1,"IL","ptl",50.1725,"NLA 2017"
"142",2010224,"NLA17_ND-10023","12-Jun-17",1,"ND","ptl",105.3675,"NLA 2017"
"143",2010224,"NLA17_ND-10023","12-Jun-17",1,"ND","turb",18.95,"NLA 2017"
"144",2010224,"NLA17_ND-10023","12-Jun-17",1,"ND","ntl",2.658,"NLA 2017"
"145",2010225,"NLA17_TX-10049","12-Jun-17",1,"TX","ptl",14.4525,"NLA 2017"
"146",2010225,"NLA17_TX-10049","12-Jun-17",1,"TX","ntl",0.495,"NLA 2017"
"147",2010225,"NLA17_TX-10049","12-Jun-17",1,"TX","turb",1.76,"NLA 2017"
"148",2010226,"NLA17_OK-HP002","11-Jun-17",1,"OK","turb",5.92,"NLA 2017"
"149",2010226,"NLA17_OK-HP002","11-Jun-17",1,"OK","ntl",0.628,"NLA 2017"
"150",2010226,"NLA17_OK-HP002","11-Jun-17",1,"OK","ptl",26.42125,"NLA 2017"
"151",2010227,"NLA17_ND-10024","12-Jun-17",1,"ND","ptl",98.95375,"NLA 2017"
"152",2010227,"NLA17_ND-10024","12-Jun-17",1,"ND","ntl",2.179,"NLA 2017"
"153",2010227,"NLA17_ND-10024","12-Jun-17",1,"ND","turb",9.85,"NLA 2017"
"154",2010228,"NLA17_CA-10003","12-Jun-17",1,"CA","turb",15.13,"NLA 2017"
"155",2010228,"NLA17_CA-10003","12-Jun-17",1,"CA","ptl",886.198,"NLA 2017"
"156",2010228,"NLA17_CA-10003","12-Jun-17",1,"CA","ntl",0.701,"NLA 2017"
"157",2010229,"NLA17_KS-10003","12-Jun-17",1,"KS","turb",14.58,"NLA 2017"
"158",2010229,"NLA17_KS-10003","12-Jun-17",1,"KS","ntl",0.496,"NLA 2017"
"159",2010229,"NLA17_KS-10003","12-Jun-17",1,"KS","ptl",27.16125,"NLA 2017"
"160",2010230,"NLA17_KY-10023","12-Jun-17",1,"KY","turb",1.35,"NLA 2017"
"161",2010230,"NLA17_KY-10023","12-Jun-17",1,"KY","ptl",11.0875,"NLA 2017"
"162",2010230,"NLA17_KY-10023","12-Jun-17",1,"KY","ntl",0.405,"NLA 2017"
"163",2010231,"NLA17_AR-10002","12-Jun-17",1,"AR","ntl",0.303,"NLA 2017"
"164",2010231,"NLA17_AR-10002","12-Jun-17",1,"AR","ptl",13.915,"NLA 2017"
"165",2010231,"NLA17_AR-10002","12-Jun-17",1,"AR","turb",2.41,"NLA 2017"
"166",2010232,"NLA17_FL-10001","13-Jun-17",1,"FL","turb",20.13,"NLA 2017"
"167",2010232,"NLA17_FL-10001","13-Jun-17",1,"FL","ptl",103.0575,"NLA 2017"
"168",2010232,"NLA17_FL-10001","13-Jun-17",1,"FL","ntl",1.346,"NLA 2017"
"169",2010233,"NLA17_KS-10011","13-Jun-17",1,"KS","ptl",49.4225,"NLA 2017"
"170",2010233,"NLA17_KS-10011","13-Jun-17",1,"KS","turb",5.78,"NLA 2017"
"171",2010233,"NLA17_KS-10011","13-Jun-17",1,"KS","ntl",1.161,"NLA 2017"
"172",2010234,"NLA17_CT-10005","13-Jun-17",1,"CT","ptl",15.0475,"NLA 2017"
"173",2010234,"NLA17_CT-10005","13-Jun-17",1,"CT","ntl",0.373,"NLA 2017"
"174",2010234,"NLA17_CT-10005","13-Jun-17",1,"CT","turb",0.81,"NLA 2017"
"175",2010235,"NLA17_NC-10009","13-Jun-17",1,"NC","turb",50.66,"NLA 2017"
"176",2010235,"NLA17_NC-10009","13-Jun-17",1,"NC","ntl",2.42,"NLA 2017"
"177",2010235,"NLA17_NC-10009","13-Jun-17",1,"NC","ptl",246.19375,"NLA 2017"
"178",2010236,"NLA17_KY-10017","13-Jun-17",1,"KY","ptl",28.745,"NLA 2017"
"179",2010236,"NLA17_KY-10017","13-Jun-17",1,"KY","ntl",0.6,"NLA 2017"
"180",2010236,"NLA17_KY-10017","13-Jun-17",1,"KY","turb",4.16,"NLA 2017"
"181",2010237,"NLA17_MI-10099","12-Jun-17",1,"MI","ntl",0.545,"NLA 2017"
"182",2010237,"NLA17_MI-10099","12-Jun-17",1,"MI","turb",1.08,"NLA 2017"
"183",2010237,"NLA17_MI-10099","12-Jun-17",1,"MI","ptl",9.97875,"NLA 2017"
"184",2010238,"NLA17_TX-10013","13-Jun-17",1,"TX","ptl",88.12,"NLA 2017"
"185",2010238,"NLA17_TX-10013","13-Jun-17",1,"TX","turb",18.22,"NLA 2017"
"186",2010238,"NLA17_TX-10013","13-Jun-17",1,"TX","ntl",0.715,"NLA 2017"
"187",2010239,"NLA17_UT-10006","13-Jun-17",1,"UT","ntl",0.779,"NLA 2017"
"188",2010239,"NLA17_UT-10006","13-Jun-17",1,"UT","turb",7.8,"NLA 2017"
"189",2010239,"NLA17_UT-10006","13-Jun-17",1,"UT","ptl",41.48125,"NLA 2017"
"190",2010240,"NLA17_NE-10037","14-Jun-17",1,"NE","turb",20.98,"NLA 2017"
"191",2010240,"NLA17_NE-10037","14-Jun-17",1,"NE","ptl",103.4325,"NLA 2017"
"192",2010240,"NLA17_NE-10037","14-Jun-17",1,"NE","ntl",2.284,"NLA 2017"
"193",2010241,"NLA17_NE-HP005","14-Jun-17",1,"NE","ptl",141.72375,"NLA 2017"
"194",2010241,"NLA17_NE-HP005","14-Jun-17",1,"NE","ntl",2.354,"NLA 2017"
"195",2010241,"NLA17_NE-HP005","14-Jun-17",1,"NE","turb",29.96,"NLA 2017"
"196",2010242,"NLA17_OK-10011","13-Jun-17",1,"OK","turb",68.75,"NLA 2017"
"197",2010242,"NLA17_OK-10011","13-Jun-17",1,"OK","ptl",250.3025,"NLA 2017"
"198",2010242,"NLA17_OK-10011","13-Jun-17",1,"OK","ntl",1.536,"NLA 2017"
"199",2010243,"NLA17_TX-HP002","13-Jun-17",1,"TX","ptl",15.2925,"NLA 2017"
"200",2010243,"NLA17_TX-HP002","13-Jun-17",1,"TX","ntl",0.533,"NLA 2017"
"201",2010243,"NLA17_TX-HP002","13-Jun-17",1,"TX","turb",3.52,"NLA 2017"
"202",2010244,"NLA17_KY-10004","14-Jun-17",1,"KY","ptl",196.64375,"NLA 2017"
"203",2010244,"NLA17_KY-10004","14-Jun-17",1,"KY","ntl",1.795,"NLA 2017"
"204",2010244,"NLA17_KY-10004","14-Jun-17",1,"KY","turb",23.66,"NLA 2017"
"205",2010245,"NLA17_KS-10004","14-Jun-17",1,"KS","turb",53.86,"NLA 2017"
"206",2010245,"NLA17_KS-10004","14-Jun-17",1,"KS","ntl",1.67,"NLA 2017"
"207",2010245,"NLA17_KS-10004","14-Jun-17",1,"KS","ptl",153.62625,"NLA 2017"
"208",2010246,"NLA17_MD-10003","12-Jun-17",1,"MD","ntl",1.621,"NLA 2017"
"209",2010246,"NLA17_MD-10003","12-Jun-17",1,"MD","turb",5.82,"NLA 2017"
"210",2010246,"NLA17_MD-10003","12-Jun-17",1,"MD","ptl",36.025,"NLA 2017"
"211",2010247,"NLA17_NC-10014","14-Jun-17",1,"NC","ntl",0.541,"NLA 2017"
"212",2010247,"NLA17_NC-10014","14-Jun-17",1,"NC","ptl",43.5975,"NLA 2017"
"213",2010247,"NLA17_NC-10014","14-Jun-17",1,"NC","turb",11.42,"NLA 2017"
"214",2010248,"NLA17_ND-10029","14-Jun-17",1,"ND","ntl",3.493,"NLA 2017"
"215",2010248,"NLA17_ND-10029","14-Jun-17",1,"ND","ptl",562.808,"NLA 2017"
"216",2010248,"NLA17_ND-10029","14-Jun-17",1,"ND","turb",3.06,"NLA 2017"
"217",2010249,"NLA17_TX-10011","14-Jun-17",1,"TX","ptl",108.145,"NLA 2017"
"218",2010249,"NLA17_TX-10011","14-Jun-17",1,"TX","ntl",0.854,"NLA 2017"
"219",2010249,"NLA17_TX-10011","14-Jun-17",1,"TX","turb",53.55,"NLA 2017"
"220",2010250,"NLA17_NV-10017","14-Jun-17",1,"NV","turb",15.74,"NLA 2017"
"221",2010250,"NLA17_NV-10017","14-Jun-17",1,"NV","ntl",0.833,"NLA 2017"
"222",2010250,"NLA17_NV-10017","14-Jun-17",1,"NV","ptl",157.17125,"NLA 2017"
"223",2010251,"NLA17_NV-10079","13-Jun-17",1,"NV","ntl",0.968,"NLA 2017"
"224",2010251,"NLA17_NV-10079","13-Jun-17",1,"NV","ptl",70.35,"NLA 2017"
"225",2010251,"NLA17_NV-10079","13-Jun-17",1,"NV","turb",6.04,"NLA 2017"
"226",2010252,"NLA17_DE-10005","14-Jun-17",1,"DE","turb",2.16,"NLA 2017"
"227",2010252,"NLA17_DE-10005","14-Jun-17",1,"DE","ntl",2.92,"NLA 2017"
"228",2010252,"NLA17_DE-10005","14-Jun-17",1,"DE","ptl",20.89,"NLA 2017"
"229",2010253,"NLA17_TX-10008","15-Jun-17",1,"TX","ptl",282.59375,"NLA 2017"
"230",2010253,"NLA17_TX-10008","15-Jun-17",1,"TX","ntl",2.523,"NLA 2017"
"231",2010253,"NLA17_TX-10008","15-Jun-17",1,"TX","turb",22.7,"NLA 2017"
"232",2010254,"NLA17_KS-10010","15-Jun-17",1,"KS","ntl",0.751,"NLA 2017"
"233",2010254,"NLA17_KS-10010","15-Jun-17",1,"KS","ptl",38.42,"NLA 2017"
"234",2010254,"NLA17_KS-10010","15-Jun-17",1,"KS","turb",2.88,"NLA 2017"
"235",2010255,"NLA17_NE-10032","15-Jun-17",1,"NE","ptl",61.85125,"NLA 2017"
"236",2010255,"NLA17_NE-10032","15-Jun-17",1,"NE","turb",3.15,"NLA 2017"
"237",2010255,"NLA17_NE-10032","15-Jun-17",1,"NE","ntl",1.828,"NLA 2017"
"238",2010256,"NLA17_OH-10001","14-Jun-17",1,"OH","ntl",6.55,"NLA 2017"
"239",2010256,"NLA17_OH-10001","14-Jun-17",1,"OH","ptl",100.27125,"NLA 2017"
"240",2010256,"NLA17_OH-10001","14-Jun-17",1,"OH","turb",16.79,"NLA 2017"
"241",2010257,"NLA17_CA-10081","14-Jun-17",1,"CA","turb",0.95,"NLA 2017"
"242",2010257,"NLA17_CA-10081","14-Jun-17",1,"CA","ntl",0.385,"NLA 2017"
"243",2010257,"NLA17_CA-10081","14-Jun-17",1,"CA","ptl",8.25125,"NLA 2017"
"244",2010258,"NLA17_NE-HP004","15-Jun-17",1,"NE","ptl",35.115,"NLA 2017"
"245",2010258,"NLA17_NE-HP004","15-Jun-17",1,"NE","turb",1.76,"NLA 2017"
"246",2010258,"NLA17_NE-HP004","15-Jun-17",1,"NE","ntl",0.564,"NLA 2017"
"247",2010259,"NLA17_UT-10008","15-Jun-17",1,"UT","ntl",0.405,"NLA 2017"
"248",2010259,"NLA17_UT-10008","15-Jun-17",1,"UT","turb",1.17,"NLA 2017"
"249",2010259,"NLA17_UT-10008","15-Jun-17",1,"UT","ptl",19.58375,"NLA 2017"
"250",2010260,"NLA17_WI-10001","15-Jun-17",1,"WI","ntl",1.12,"NLA 2017"
"251",2010260,"NLA17_WI-10001","15-Jun-17",1,"WI","ptl",92.4,"NLA 2017"
"252",2010260,"NLA17_WI-10001","15-Jun-17",1,"WI","turb",20.4,"NLA 2017"
"253",2010261,"NLA17_NC-10005","15-Jun-17",1,"NC","ntl",0.856,"NLA 2017"
"254",2010261,"NLA17_NC-10005","15-Jun-17",1,"NC","ptl",44.585,"NLA 2017"
"255",2010261,"NLA17_NC-10005","15-Jun-17",1,"NC","turb",3.38,"NLA 2017"
"256",2010262,"NLA17_MO-10001","15-Jun-17",1,"MO","ptl",83.0125,"NLA 2017"
"257",2010262,"NLA17_MO-10001","15-Jun-17",1,"MO","ntl",0.969,"NLA 2017"
"258",2010262,"NLA17_MO-10001","15-Jun-17",1,"MO","turb",24.42,"NLA 2017"
"259",2010263,"NLA17_IL-HP001","15-Jun-17",1,"IL","ptl",22.345,"NLA 2017"
"260",2010263,"NLA17_IL-HP001","15-Jun-17",1,"IL","ntl",0.944,"NLA 2017"
"261",2010263,"NLA17_IL-HP001","15-Jun-17",1,"IL","turb",1.19,"NLA 2017"
"262",2010264,"NLA17_SD-10004","15-Jun-17",1,"SD","turb",2.33,"NLA 2017"
"263",2010264,"NLA17_SD-10004","15-Jun-17",1,"SD","ntl",0.8,"NLA 2017"
"264",2010264,"NLA17_SD-10004","15-Jun-17",1,"SD","ptl",22.21375,"NLA 2017"
"265",2010265,"NLA17_SD-10013","15-Jun-17",1,"SD","ptl",1174.063,"NLA 2017"
"266",2010265,"NLA17_SD-10013","15-Jun-17",1,"SD","turb",18.71,"NLA 2017"
"267",2010265,"NLA17_SD-10013","15-Jun-17",1,"SD","ntl",7.475,"NLA 2017"
"268",2010266,"NLA17_KS-10035","16-Jun-17",1,"KS","ptl",429.58,"NLA 2017"
"269",2010266,"NLA17_KS-10035","16-Jun-17",1,"KS","turb",61.52,"NLA 2017"
"270",2010266,"NLA17_KS-10035","16-Jun-17",1,"KS","ntl",3.845,"NLA 2017"
"271",2010267,"NLA17_ND-10012","16-Jun-17",1,"ND","ptl",30.2375,"NLA 2017"
"272",2010267,"NLA17_ND-10012","16-Jun-17",1,"ND","ntl",1.268,"NLA 2017"
"273",2010267,"NLA17_ND-10012","16-Jun-17",1,"ND","turb",4.69,"NLA 2017"
"274",2010268,"NLA17_ND-10090","16-Jun-17",1,"ND","ptl",120.26125,"NLA 2017"
"275",2010268,"NLA17_ND-10090","16-Jun-17",1,"ND","ntl",2.395,"NLA 2017"
"276",2010268,"NLA17_ND-10090","16-Jun-17",1,"ND","turb",19.55,"NLA 2017"
"277",2010269,"NLA17_NM-10003","16-Jun-17",1,"NM","turb",10.17,"NLA 2017"
"278",2010269,"NLA17_NM-10003","16-Jun-17",1,"NM","ptl",15.76375,"NLA 2017"
"279",2010269,"NLA17_NM-10003","16-Jun-17",1,"NM","ntl",0.251,"NLA 2017"
"280",2010270,"NLA17_NM-10004","15-Jun-17",1,"NM","turb",13.98,"NLA 2017"
"281",2010270,"NLA17_NM-10004","15-Jun-17",1,"NM","ntl",1.256,"NLA 2017"
"282",2010270,"NLA17_NM-10004","15-Jun-17",1,"NM","ptl",131.71,"NLA 2017"
"283",2010271,"NLA17_MI-10084","15-Jun-17",1,"MI","ntl",0.669,"NLA 2017"
"284",2010271,"NLA17_MI-10084","15-Jun-17",1,"MI","ptl",8.17875,"NLA 2017"
"285",2010271,"NLA17_MI-10084","15-Jun-17",1,"MI","turb",0.76,"NLA 2017"
"286",2010272,"NLA17_CA-10011","13-Jun-17",1,"CA","ntl",0.616,"NLA 2017"
"287",2010272,"NLA17_CA-10011","13-Jun-17",1,"CA","turb",4.14,"NLA 2017"
"288",2010272,"NLA17_CA-10011","13-Jun-17",1,"CA","ptl",28.83375,"NLA 2017"
"289",2010273,"NLA17_NC-10033","16-Jun-17",1,"NC","turb",14.41,"NLA 2017"
"290",2010273,"NLA17_NC-10033","16-Jun-17",1,"NC","ntl",1.371,"NLA 2017"
"291",2010273,"NLA17_NC-10033","16-Jun-17",1,"NC","ptl",125.145,"NLA 2017"
"292",2010274,"NLA17_KS-10002","19-Jun-17",1,"KS","ptl",85.93875,"NLA 2017"
"293",2010274,"NLA17_KS-10002","19-Jun-17",1,"KS","turb",17.9,"NLA 2017"
"294",2010274,"NLA17_KS-10002","19-Jun-17",1,"KS","ntl",1.034,"NLA 2017"
"295",2010275,"NLA17_KS-10033","18-Jun-17",1,"KS","turb",30.32,"NLA 2017"
"296",2010275,"NLA17_KS-10033","18-Jun-17",1,"KS","ptl",557.58875,"NLA 2017"
"297",2010275,"NLA17_KS-10033","18-Jun-17",1,"KS","ntl",1.406,"NLA 2017"
"298",2010276,"NLA17_NM-10022","18-Jun-17",1,"NM","turb",2.18,"NLA 2017"
"299",2010276,"NLA17_NM-10022","18-Jun-17",1,"NM","ptl",23.65375,"NLA 2017"
"300",2010276,"NLA17_NM-10022","18-Jun-17",1,"NM","ntl",0.52,"NLA 2017"
"301",2010277,"NLA17_NM-10002","19-Jun-17",1,"NM","ntl",0.628,"NLA 2017"
"302",2010277,"NLA17_NM-10002","19-Jun-17",1,"NM","ptl",17.7475,"NLA 2017"
"303",2010277,"NLA17_NM-10002","19-Jun-17",1,"NM","turb",2.92,"NLA 2017"
"304",2010278,"NLA17_CA-10007","19-Jun-17",1,"CA","ntl",0.605,"NLA 2017"
"305",2010278,"NLA17_CA-10007","19-Jun-17",1,"CA","ptl",26.29875,"NLA 2017"
"306",2010278,"NLA17_CA-10007","19-Jun-17",1,"CA","turb",1.19,"NLA 2017"
"307",2010279,"NLA17_NJ-10003","19-Jun-17",1,"NJ","ptl",60.2175,"NLA 2017"
"308",2010279,"NLA17_NJ-10003","19-Jun-17",1,"NJ","ntl",0.435,"NLA 2017"
"309",2010279,"NLA17_NJ-10003","19-Jun-17",1,"NJ","turb",9.25,"NLA 2017"
"310",2010280,"NLA17_VA-10001","19-Jun-17",1,"VA","turb",10.56,"NLA 2017"
"311",2010280,"NLA17_VA-10001","19-Jun-17",1,"VA","ptl",74.07875,"NLA 2017"
"312",2010280,"NLA17_VA-10001","19-Jun-17",1,"VA","ntl",0.611,"NLA 2017"
"313",2010281,"NLA17_NV-10003","19-Jun-17",1,"NV","turb",3.01,"NLA 2017"
"314",2010281,"NLA17_NV-10003","19-Jun-17",1,"NV","ntl",0.635,"NLA 2017"
"315",2010281,"NLA17_NV-10003","19-Jun-17",1,"NV","ptl",123.25625,"NLA 2017"
"316",2010282,"NLA17_KY-10024","20-Jun-17",1,"KY","ptl",8.94625,"NLA 2017"
"317",2010282,"NLA17_KY-10024","20-Jun-17",1,"KY","ntl",0.234,"NLA 2017"
"318",2010282,"NLA17_KY-10024","20-Jun-17",1,"KY","turb",3.71,"NLA 2017"
"319",2010283,"NLA17_PA-10010","20-Jun-17",1,"PA","ptl",39.29875,"NLA 2017"
"320",2010283,"NLA17_PA-10010","20-Jun-17",1,"PA","turb",5.5,"NLA 2017"
"321",2010283,"NLA17_PA-10010","20-Jun-17",1,"PA","ntl",0.785,"NLA 2017"
"322",2010284,"NLA17_DE-10001","19-Jun-17",1,"DE","ntl",1.303,"NLA 2017"
"323",2010284,"NLA17_DE-10001","19-Jun-17",1,"DE","ptl",97.533,"NLA 2017"
"324",2010284,"NLA17_DE-10001","19-Jun-17",1,"DE","turb",16.52,"NLA 2017"
"325",2010285,"NLA17_TX-10006","20-Jun-17",1,"TX","turb",11.33,"NLA 2017"
"326",2010285,"NLA17_TX-10006","20-Jun-17",1,"TX","ptl",86.135,"NLA 2017"
"327",2010285,"NLA17_TX-10006","20-Jun-17",1,"TX","ntl",0.749,"NLA 2017"
"328",2010286,"NLA17_MI-HP001","20-Jun-17",1,"MI","turb",1.29,"NLA 2017"
"329",2010286,"NLA17_MI-HP001","20-Jun-17",1,"MI","ptl",12.2,"NLA 2017"
"330",2010286,"NLA17_MI-HP001","20-Jun-17",1,"MI","ntl",0.365,"NLA 2017"
"331",2010287,"NLA17_MI-10001","20-Jun-17",2,"MI","ptl",19.0025,"NLA 2017"
"332",2010287,"NLA17_MI-10001","20-Jun-17",2,"MI","turb",2.23,"NLA 2017"
"333",2010287,"NLA17_MI-10001","20-Jun-17",2,"MI","ntl",0.916,"NLA 2017"
"334",2010288,"NLA17_NM-10001","20-Jun-17",1,"NM","turb",1.44,"NLA 2017"
"335",2010288,"NLA17_NM-10001","20-Jun-17",1,"NM","ntl",0.25,"NLA 2017"
"336",2010288,"NLA17_NM-10001","20-Jun-17",1,"NM","ptl",12.68875,"NLA 2017"
"337",2010289,"NLA17_MO-HP008","20-Jun-17",1,"MO","ptl",13.47625,"NLA 2017"
"338",2010289,"NLA17_MO-HP008","20-Jun-17",1,"MO","ntl",0.315,"NLA 2017"
"339",2010289,"NLA17_MO-HP008","20-Jun-17",1,"MO","turb",1.93,"NLA 2017"
"340",2010290,"NLA17_MO-HP010","20-Jun-17",1,"MO","ptl",8.5,"NLA 2017"
"341",2010290,"NLA17_MO-HP010","20-Jun-17",1,"MO","turb",1.21,"NLA 2017"
"342",2010290,"NLA17_MO-HP010","20-Jun-17",1,"MO","ntl",0.228,"NLA 2017"
"343",2010291,"NLA17_MI-10014","20-Jun-17",1,"MI","turb",1.74,"NLA 2017"
"344",2010291,"NLA17_MI-10014","20-Jun-17",1,"MI","ptl",20.225,"NLA 2017"
"345",2010291,"NLA17_MI-10014","20-Jun-17",1,"MI","ntl",0.838,"NLA 2017"
"346",2010292,"NLA17_KS-10025","20-Jun-17",1,"KS","turb",52.94,"NLA 2017"
"347",2010292,"NLA17_KS-10025","20-Jun-17",1,"KS","ntl",1.625,"NLA 2017"
"348",2010292,"NLA17_KS-10025","20-Jun-17",1,"KS","ptl",146.7975,"NLA 2017"
"349",2010293,"NLA17_SD-10005","20-Jun-17",1,"SD","ntl",1.423,"NLA 2017"
"350",2010293,"NLA17_SD-10005","20-Jun-17",1,"SD","turb",3.85,"NLA 2017"
"351",2010293,"NLA17_SD-10005","20-Jun-17",1,"SD","ptl",59.22,"NLA 2017"
"352",2010294,"NLA17_ND-10007","20-Jun-17",1,"ND","turb",5.37,"NLA 2017"
"353",2010294,"NLA17_ND-10007","20-Jun-17",1,"ND","ntl",1.648,"NLA 2017"
"354",2010294,"NLA17_ND-10007","20-Jun-17",1,"ND","ptl",167.28,"NLA 2017"
"355",2010295,"NLA17_GA-10005","20-Jun-17",1,"GA","ptl",67.1075,"NLA 2017"
"356",2010295,"NLA17_GA-10005","20-Jun-17",1,"GA","ntl",2.048,"NLA 2017"
"357",2010295,"NLA17_GA-10005","20-Jun-17",1,"GA","turb",59.31,"NLA 2017"
"358",2010296,"NLA17_CA-10010","20-Jun-17",1,"CA","ntl",0.149,"NLA 2017"
"359",2010296,"NLA17_CA-10010","20-Jun-17",1,"CA","turb",1.28,"NLA 2017"
"360",2010296,"NLA17_CA-10010","20-Jun-17",1,"CA","ptl",12.83375,"NLA 2017"
"361",2010297,"NLA17_VA-10004","20-Jun-17",1,"VA","turb",4.1,"NLA 2017"
"362",2010297,"NLA17_VA-10004","20-Jun-17",1,"VA","ptl",35.00125,"NLA 2017"
"363",2010297,"NLA17_VA-10004","20-Jun-17",1,"VA","ntl",0.549,"NLA 2017"
