uid,site_id,date_col,visit_no,state,analyte,result,source
2010285,NLA17_TX-10006,20-Jun-17,1,TX,ptl,86.135,NLA 2017
2010285,NLA17_TX-10006,20-Jun-17,1,TX,ntl,0.749,NLA 2017
2010286,NLA17_MI-HP001,20-Jun-17,1,MI,turb,1.29,NLA 2017
2010286,NLA17_MI-HP001,20-Jun-17,1,MI,ptl,12.2,NLA 2017
2010286,NLA17_MI-HP001,20-Jun-17,1,MI,ntl,0.365,NLA 2017
2010287,NLA17_MI-10001,20-Jun-17,2,MI,ptl,19.0025,NLA 2017
2010287,NLA17_MI-10001,20-Jun-17,2,MI,turb,2.23,NLA 2017
2010287,NLA17_MI-10001,20-Jun-17,2,MI,ntl,0.916,NLA 2017
2010288,NLA17_NM-10001,20-Jun-17,1,NM,turb,1.44,NLA 2017
2010288,NLA17_NM-10001,20-Jun-17,1,NM,ntl,0.25,NLA 2017
2010288,NLA17_NM-10001,20-Jun-17,1,NM,ptl,12.68875,NLA 2017
2010289,NLA17_MO-HP008,20-Jun-17,1,MO,ptl,13.47625,NLA 2017
2010289,NLA17_MO-HP008,20-Jun-17,1,MO,ntl,0.315,NLA 2017
2010289,NLA17_MO-HP008,20-Jun-17,1,MO,turb,1.93,NLA 2017
2010290,NLA17_MO-HP010,20-Jun-17,1,MO,ptl,8.5,NLA 2017
2010290,NLA17_MO-HP010,20-Jun-17,1,MO,turb,1.21,NLA 2017
2010290,NLA17_MO-HP010,20-Jun-17,1,MO,ntl,0.228,NLA 2017
2010291,NLA17_MI-10014,20-Jun-17,1,MI,turb,1.74,NLA 2017
2010291,NLA17_MI-10014,20-Jun-17,1,MI,ptl,20.225,NLA 2017
2010291,NLA17_MI-10014,20-Jun-17,1,MI,ntl,0.838,NLA 2017
2010292,NLA17_KS-10025,20-Jun-17,1,KS,turb,52.94,NLA 2017
2010292,NLA17_KS-10025,20-Jun-17,1,KS,ntl,1.625,NLA 2017
2010292,NLA17_KS-10025,20-Jun-17,1,KS,ptl,146.7975,NLA 2017
2010293,NLA17_SD-10005,20-Jun-17,1,SD,ntl,1.423,NLA 2017
2010293,NLA17_SD-10005,20-Jun-17,1,SD,turb,3.85,NLA 2017
2010293,NLA17_SD-10005,20-Jun-17,1,SD,ptl,59.22,NLA 2017
2010294,NLA17_ND-10007,20-Jun-17,1,ND,turb,5.37,NLA 2017
2010294,NLA17_ND-10007,20-Jun-17,1,ND,ntl,1.648,NLA 2017
2010294,NLA17_ND-10007,20-Jun-17,1,ND,ptl,167.28,NLA 2017
2010295,NLA17_GA-10005,20-Jun-17,1,GA,ptl,67.1075,NLA 2017
2010295,NLA17_GA-10005,20-Jun-17,1,GA,ntl,2.048,NLA 2017
2010295,NLA17_GA-10005,20-Jun-17,1,GA,turb,59.31,NLA 2017
2010296,NLA17_CA-10010,20-Jun-17,1,CA,ntl,0.149,NLA 2017
2010296,NLA17_CA-10010,20-Jun-17,1,CA,turb,1.28,NLA 2017
2010296,NLA17_CA-10010,20-Jun-17,1,CA,ptl,12.83375,NLA 2017
2010297,NLA17_VA-10004,20-Jun-17,1,VA,turb,4.1,NLA 2017
2010297,NLA17_VA-10004,20-Jun-17,1,VA,ptl,35.00125,NLA 2017
2010297,NLA17_VA-10004,20-Jun-17,1,VA,ntl,0.549,NLA 2017
2010298,NLA17_VA-10006,20-Jun-17,1,VA,ntl,0.351,NLA 2017
2010298,NLA17_VA-10006,20-Jun-17,1,VA,ptl,34.1325,NLA 2017
2010298,NLA17_VA-10006,20-Jun-17,1,VA,turb,4.31,NLA 2017
2010299,NLA17_IA-10003,20-Jun-17,1,IA,turb,7.85,NLA 2017
2010299,NLA17_IA-10003,20-Jun-17,1,IA,ntl,0.798,NLA 2017
2010299,NLA17_IA-10003,20-Jun-17,1,IA,ptl,32.85375,NLA 2017
2010300,NLA17_OK-10007,19-Jun-17,1,OK,turb,11.25,NLA 2017
2010300,NLA17_OK-10007,19-Jun-17,1,OK,ntl,0.818,NLA 2017
2010300,NLA17_OK-10007,19-Jun-17,1,OK,ptl,47.00625,NLA 2017
2010301,NLA17_OK-10013,20-Jun-17,1,OK,turb,15.25,NLA 2017
2010301,NLA17_OK-10013,20-Jun-17,1,OK,ntl,1.484,NLA 2017
2010301,NLA17_OK-10013,20-Jun-17,1,OK,ptl,571.2225,NLA 2017
2010302,NLA17_IN-10047,20-Jun-17,1,IN,turb,1.02,NLA 2017
2010302,NLA17_IN-10047,20-Jun-17,1,IN,ntl,0.179,NLA 2017
2010302,NLA17_IN-10047,20-Jun-17,1,IN,ptl,5.66,NLA 2017
2010303,NLA17_NV-10090,20-Jun-17,1,NV,ptl,112.57375,NLA 2017
2010303,NLA17_NV-10090,20-Jun-17,1,NV,turb,2.64,NLA 2017
2010303,NLA17_NV-10090,20-Jun-17,1,NV,ntl,0.716,NLA 2017
2010304,NLA17_MI-10122,21-Jun-17,1,MI,turb,5.86,NLA 2017
2010304,NLA17_MI-10122,21-Jun-17,1,MI,ptl,59.0625,NLA 2017
2010304,NLA17_MI-10122,21-Jun-17,1,MI,ntl,1.134,NLA 2017
2010305,NLA17_VA-10035,21-Jun-17,1,VA,ptl,89.275,NLA 2017
2010305,NLA17_VA-10035,21-Jun-17,1,VA,turb,6.62,NLA 2017
2010305,NLA17_VA-10035,21-Jun-17,1,VA,ntl,1.38,NLA 2017
2010306,NLA17_PA-10005,21-Jun-17,1,PA,ptl,48.26,NLA 2017
2010306,NLA17_PA-10005,21-Jun-17,1,PA,ntl,0.878,NLA 2017
2010306,NLA17_PA-10005,21-Jun-17,1,PA,turb,6.52,NLA 2017
2010307,NLA17_KS-10001,21-Jun-17,2,KS,turb,569,NLA 2017
2010307,NLA17_KS-10001,21-Jun-17,2,KS,ptl,505.62,NLA 2017
2010307,NLA17_KS-10001,21-Jun-17,2,KS,ntl,2.408,NLA 2017
2010308,NLA17_OH-HP001,21-Jun-17,1,OH,ntl,0.504,NLA 2017
2010308,NLA17_OH-HP001,21-Jun-17,1,OH,ptl,13.75125,NLA 2017
2010308,NLA17_OH-HP001,21-Jun-17,1,OH,turb,1.42,NLA 2017
2010309,NLA17_KY-10027,21-Jun-17,1,KY,ptl,35.195,NLA 2017
2010309,NLA17_KY-10027,21-Jun-17,1,KY,ntl,1.038,NLA 2017
2010309,NLA17_KY-10027,21-Jun-17,1,KY,turb,7.17,NLA 2017
2010310,NLA17_FL-10003,21-Jun-17,1,FL,ptl,13.04625,NLA 2017
2010310,NLA17_FL-10003,21-Jun-17,1,FL,turb,1.17,NLA 2017
2010310,NLA17_FL-10003,21-Jun-17,1,FL,ntl,0.416,NLA 2017
2010311,NLA17_MI-10017,21-Jun-17,1,MI,ntl,4.45,NLA 2017
2010311,NLA17_MI-10017,21-Jun-17,1,MI,turb,2.27,NLA 2017
2010311,NLA17_MI-10017,21-Jun-17,1,MI,ptl,13.61875,NLA 2017
2010312,NLA17_IA-10005,21-Jun-17,1,IA,turb,3.16,NLA 2017
2010312,NLA17_IA-10005,21-Jun-17,1,IA,ptl,35.17125,NLA 2017
2010312,NLA17_IA-10005,21-Jun-17,1,IA,ntl,0.729,NLA 2017
2010313,NLA17_MO-10008,21-Jun-17,1,MO,ntl,1.366,NLA 2017
2010313,NLA17_MO-10008,21-Jun-17,1,MO,ptl,103.61375,NLA 2017
2010313,NLA17_MO-10008,21-Jun-17,1,MO,turb,18.08,NLA 2017
2010314,NLA17_ND-10001,21-Jun-17,1,ND,turb,7.12,NLA 2017
2010314,NLA17_ND-10001,21-Jun-17,1,ND,ptl,508.1025,NLA 2017
2010314,NLA17_ND-10001,21-Jun-17,1,ND,ntl,1.69,NLA 2017
2010315,NLA17_MO-HP007,21-Jun-17,1,MO,turb,0.92,NLA 2017
2010315,NLA17_MO-HP007,21-Jun-17,1,MO,ntl,0.18,NLA 2017
2010315,NLA17_MO-HP007,21-Jun-17,1,MO,ptl,4.6175,NLA 2017
2010316,NLA17_MO-HP006,21-Jun-17,1,MO,ptl,6.4275,NLA 2017
2010316,NLA17_MO-HP006,21-Jun-17,1,MO,turb,0.99,NLA 2017
2010316,NLA17_MO-HP006,21-Jun-17,1,MO,ntl,0.179,NLA 2017
2010317,NLA17_ND-10005,20-Jun-17,1,ND,turb,26.23,NLA 2017
2010317,NLA17_ND-10005,20-Jun-17,1,ND,ntl,5.138,NLA 2017
2010317,NLA17_ND-10005,20-Jun-17,1,ND,ptl,268.28125,NLA 2017
2010318,NLA17_ND-10084,21-Jun-17,1,ND,ntl,2.904,NLA 2017
2010318,NLA17_ND-10084,21-Jun-17,1,ND,ptl,90.04625,NLA 2017
2010318,NLA17_ND-10084,21-Jun-17,1,ND,turb,5.14,NLA 2017
2010319,NLA17_GA-10020,21-Jun-17,1,GA,ntl,0.499,NLA 2017
2010319,NLA17_GA-10020,21-Jun-17,1,GA,turb,2.17,NLA 2017
2010319,NLA17_GA-10020,21-Jun-17,1,GA,ptl,22.295,NLA 2017
2010320,NLA17_SD-10023,21-Jun-17,1,SD,ptl,241.0625,NLA 2017
2010320,NLA17_SD-10023,21-Jun-17,1,SD,ntl,1.551,NLA 2017
2010320,NLA17_SD-10023,21-Jun-17,1,SD,turb,3.15,NLA 2017
2010321,NLA17_SD-10073,21-Jun-17,1,SD,turb,0.97,NLA 2017
2010321,NLA17_SD-10073,21-Jun-17,1,SD,ntl,2.055,NLA 2017
2010321,NLA17_SD-10073,21-Jun-17,1,SD,ptl,218.34875,NLA 2017
2010322,NLA17_MT-10055,21-Jun-17,1,MT,ntl,2.239,NLA 2017
2010322,NLA17_MT-10055,21-Jun-17,1,MT,turb,5.54,NLA 2017
2010322,NLA17_MT-10055,21-Jun-17,1,MT,ptl,108.71,NLA 2017
2010323,NLA17_ND-10037,21-Jun-17,1,ND,turb,11.41,NLA 2017
2010323,NLA17_ND-10037,21-Jun-17,1,ND,ptl,315.16375,NLA 2017
2010323,NLA17_ND-10037,21-Jun-17,1,ND,ntl,3.564,NLA 2017
2010324,NLA17_ND-10020,22-Jun-17,1,ND,turb,1.19,NLA 2017
2010324,NLA17_ND-10020,22-Jun-17,1,ND,ntl,3.18,NLA 2017
2010324,NLA17_ND-10020,22-Jun-17,1,ND,ptl,51.51375,NLA 2017
2010325,NLA17_NM-10025,22-Jun-17,1,NM,turb,2.14,NLA 2017
2010325,NLA17_NM-10025,22-Jun-17,1,NM,ptl,24.8375,NLA 2017
2010325,NLA17_NM-10025,22-Jun-17,1,NM,ntl,0.423,NLA 2017
2010326,NLA17_OK-HP001,21-Jun-17,1,OK,ntl,2.03,NLA 2017
2010326,NLA17_OK-HP001,21-Jun-17,1,OK,ptl,130.86,NLA 2017
2010326,NLA17_OK-HP001,21-Jun-17,1,OK,turb,15.38,NLA 2017
2010327,NLA17_OK-10086,21-Jun-17,1,OK,turb,4.13,NLA 2017
2010327,NLA17_OK-10086,21-Jun-17,1,OK,ntl,0.533,NLA 2017
2010327,NLA17_OK-10086,21-Jun-17,1,OK,ptl,30.65,NLA 2017
2010328,NLA17_WV-10001,21-Jun-17,1,WV,turb,1.27,NLA 2017
2010328,NLA17_WV-10001,21-Jun-17,1,WV,ntl,0.164,NLA 2017
2010328,NLA17_WV-10001,21-Jun-17,1,WV,ptl,4.22125,NLA 2017
2010329,NLA17_MI-10127,22-Jun-17,1,MI,ptl,240.31375,NLA 2017
2010329,NLA17_MI-10127,22-Jun-17,1,MI,ntl,2.111,NLA 2017
2010329,NLA17_MI-10127,22-Jun-17,1,MI,turb,16.57,NLA 2017
2010330,NLA17_CA-10006,21-Jun-17,1,CA,ptl,20.1425,NLA 2017
2010330,NLA17_CA-10006,21-Jun-17,1,CA,ntl,0.165,NLA 2017
2010330,NLA17_CA-10006,21-Jun-17,1,CA,turb,1.62,NLA 2017
2010331,NLA17_KS-10005,22-Jun-17,2,KS,ntl,0.698,NLA 2017
2010331,NLA17_KS-10005,22-Jun-17,2,KS,ptl,67.17625,NLA 2017
2010331,NLA17_KS-10005,22-Jun-17,2,KS,turb,17.05,NLA 2017
2010332,NLA17_MO-HP001,22-Jun-17,1,MO,ptl,7.30625,NLA 2017
2010332,NLA17_MO-HP001,22-Jun-17,1,MO,turb,1.41,NLA 2017
2010332,NLA17_MO-HP001,22-Jun-17,1,MO,ntl,0.195,NLA 2017
2010333,NLA17_MO-HP009,22-Jun-17,1,MO,ptl,10.94625,NLA 2017
2010333,NLA17_MO-HP009,22-Jun-17,1,MO,turb,1.15,NLA 2017
2010333,NLA17_MO-HP009,22-Jun-17,1,MO,ntl,0.2,NLA 2017
2010334,NLA17_NV-10225,21-Jun-17,1,NV,ptl,3.18375,NLA 2017
2010334,NLA17_NV-10225,21-Jun-17,1,NV,turb,0.94,NLA 2017
2010334,NLA17_NV-10225,21-Jun-17,1,NV,ntl,0.05,NLA 2017
2010335,NLA17_FL-10006,22-Jun-17,1,FL,ntl,1.428,NLA 2017
2010335,NLA17_FL-10006,22-Jun-17,1,FL,ptl,85.9325,NLA 2017
2010335,NLA17_FL-10006,22-Jun-17,1,FL,turb,7.45,NLA 2017
2010336,NLA17_NJ-10004,22-Jun-17,1,NJ,ptl,9.045,NLA 2017
2010336,NLA17_NJ-10004,22-Jun-17,1,NJ,ntl,0.445,NLA 2017
2010336,NLA17_NJ-10004,22-Jun-17,1,NJ,turb,1.36,NLA 2017
2010337,NLA17_AZ-10021,21-Jun-17,1,AZ,ntl,0.251,NLA 2017
2010337,NLA17_AZ-10021,21-Jun-17,1,AZ,turb,0.99,NLA 2017
2010337,NLA17_AZ-10021,21-Jun-17,1,AZ,ptl,12.9125,NLA 2017
2010338,NLA17_IA-10001,22-Jun-17,1,IA,turb,11.35,NLA 2017
2010338,NLA17_IA-10001,22-Jun-17,1,IA,ntl,2.546,NLA 2017
2010338,NLA17_IA-10001,22-Jun-17,1,IA,ptl,79.3275,NLA 2017
2010339,NLA17_NM-10041,23-Jun-17,1,NM,ptl,34.03625,NLA 2017
2010339,NLA17_NM-10041,23-Jun-17,1,NM,ntl,0.355,NLA 2017
2010339,NLA17_NM-10041,23-Jun-17,1,NM,turb,26.69,NLA 2017
2010340,NLA17_KS-10041,23-Jun-17,1,KS,turb,6.25,NLA 2017
2010340,NLA17_KS-10041,23-Jun-17,1,KS,ptl,22.6925,NLA 2017
2010340,NLA17_KS-10041,23-Jun-17,1,KS,ntl,0.398,NLA 2017
2010341,NLA17_CT-10001,22-Jun-17,1,CT,turb,1.87,NLA 2017
2010341,NLA17_CT-10001,22-Jun-17,1,CT,ntl,0.395,NLA 2017
2010341,NLA17_CT-10001,22-Jun-17,1,CT,ptl,17.0125,NLA 2017
2010342,NLA17_CT-HP001,21-Jun-17,1,CT,ptl,11.54375,NLA 2017
2010342,NLA17_CT-HP001,21-Jun-17,1,CT,turb,1.35,NLA 2017
2010342,NLA17_CT-HP001,21-Jun-17,1,CT,ntl,0.275,NLA 2017
2010343,NLA17_NC-10015,25-Jun-17,1,NC,ntl,1.828,NLA 2017
2010343,NLA17_NC-10015,25-Jun-17,1,NC,ptl,623.8925,NLA 2017
2010343,NLA17_NC-10015,25-Jun-17,1,NC,turb,10.62,NLA 2017
2010344,NLA17_WI-10014,21-Jun-17,1,WI,turb,4.37,NLA 2017
2010344,NLA17_WI-10014,21-Jun-17,1,WI,ptl,20.5,NLA 2017
2010344,NLA17_WI-10014,21-Jun-17,1,WI,ntl,1.91,NLA 2017
2010345,NLA17_TN-10005,26-Jun-17,1,TN,ptl,59.2,NLA 2017
2010345,NLA17_TN-10005,26-Jun-17,1,TN,ntl,1.856,NLA 2017
2010345,NLA17_TN-10005,26-Jun-17,1,TN,turb,9.31,NLA 2017
2010346,NLA17_ND-10008,26-Jun-17,2,ND,ptl,247.68625,NLA 2017
2010346,NLA17_ND-10008,26-Jun-17,2,ND,ntl,5.394,NLA 2017
2010346,NLA17_ND-10008,26-Jun-17,2,ND,turb,10.09,NLA 2017
2010347,NLA17_NM-10005,26-Jun-17,1,NM,ptl,168.465,NLA 2017
2010347,NLA17_NM-10005,26-Jun-17,1,NM,turb,7.98,NLA 2017
2010347,NLA17_NM-10005,26-Jun-17,1,NM,ntl,1.34,NLA 2017
2010348,NLA17_NM-10044,25-Jun-17,1,NM,turb,2,NLA 2017
2010348,NLA17_NM-10044,25-Jun-17,1,NM,ntl,0.324,NLA 2017
2010348,NLA17_NM-10044,25-Jun-17,1,NM,ptl,91.17125,NLA 2017
2010349,NLA17_CT-10003,26-Jun-17,1,CT,ntl,0.189,NLA 2017
2010349,NLA17_CT-10003,26-Jun-17,1,CT,ptl,4.07125,NLA 2017
2010349,NLA17_CT-10003,26-Jun-17,1,CT,turb,0.65,NLA 2017
2010350,NLA17_NC-10030,26-Jun-17,1,NC,ntl,0.181,NLA 2017
2010350,NLA17_NC-10030,26-Jun-17,1,NC,turb,1.58,NLA 2017
2010350,NLA17_NC-10030,26-Jun-17,1,NC,ptl,9.80125,NLA 2017
2010351,NLA17_NV-10006,26-Jun-17,2,NV,ptl,25.59125,NLA 2017
2010351,NLA17_NV-10006,26-Jun-17,2,NV,ntl,0.11,NLA 2017
2010351,NLA17_NV-10006,26-Jun-17,2,NV,turb,0.58,NLA 2017
2010352,NLA17_OR-10052,26-Jun-17,1,OR,turb,1.44,NLA 2017
2010352,NLA17_OR-10052,26-Jun-17,1,OR,ptl,57.2575,NLA 2017
2010352,NLA17_OR-10052,26-Jun-17,1,OR,ntl,0.275,NLA 2017
2010353,NLA17_NC-10007,27-Jun-17,1,NC,turb,2.5,NLA 2017
2010353,NLA17_NC-10007,27-Jun-17,1,NC,ptl,15.255,NLA 2017
2010353,NLA17_NC-10007,27-Jun-17,1,NC,ntl,0.515,NLA 2017
2010354,NLA17_OH-10038,27-Jun-17,1,OH,ptl,27.845,NLA 2017
2010354,NLA17_OH-10038,27-Jun-17,1,OH,ntl,0.873,NLA 2017
2010354,NLA17_OH-10038,27-Jun-17,1,OH,turb,6.43,NLA 2017
2010355,NLA17_TX-10086,27-Jun-17,1,TX,ntl,1.804,NLA 2017
2010355,NLA17_TX-10086,27-Jun-17,1,TX,ptl,40.00125,NLA 2017
2010355,NLA17_TX-10086,27-Jun-17,1,TX,turb,16.56,NLA 2017
2010356,NLA17_NC-10010,27-Jun-17,1,NC,turb,3.69,NLA 2017
2010356,NLA17_NC-10010,27-Jun-17,1,NC,ptl,53.5025,NLA 2017
2010356,NLA17_NC-10010,27-Jun-17,1,NC,ntl,1.183,NLA 2017
2010357,NLA17_NE-10060,27-Jun-17,1,NE,turb,31.82,NLA 2017
2010357,NLA17_NE-10060,27-Jun-17,1,NE,ptl,279.9625,NLA 2017
2010357,NLA17_NE-10060,27-Jun-17,1,NE,ntl,1.8,NLA 2017
2010358,NLA17_NV-10243,27-Jun-17,1,NV,turb,0.85,NLA 2017
2010358,NLA17_NV-10243,27-Jun-17,1,NV,ntl,0.566,NLA 2017
2010358,NLA17_NV-10243,27-Jun-17,1,NV,ptl,14.055,NLA 2017
2010359,NLA17_OK-10005,27-Jun-17,1,OK,ntl,0.611,NLA 2017
2010359,NLA17_OK-10005,27-Jun-17,1,OK,turb,2.2,NLA 2017
2010359,NLA17_OK-10005,27-Jun-17,1,OK,ptl,12.93125,NLA 2017
2010360,NLA17_OK-10021,27-Jun-17,1,OK,turb,1.88,NLA 2017
2010360,NLA17_OK-10021,27-Jun-17,1,OK,ntl,0.895,NLA 2017
2010360,NLA17_OK-10021,27-Jun-17,1,OK,ptl,41.84,NLA 2017
2010361,NLA17_OK-10009,26-Jun-17,1,OK,turb,6.82,NLA 2017
2010361,NLA17_OK-10009,26-Jun-17,1,OK,ntl,0.595,NLA 2017
2010361,NLA17_OK-10009,26-Jun-17,1,OK,ptl,28.91,NLA 2017
2010362,NLA17_SD-10039,27-Jun-17,1,SD,ntl,2.618,NLA 2017
2010362,NLA17_SD-10039,27-Jun-17,1,SD,ptl,170.29125,NLA 2017
2010362,NLA17_SD-10039,27-Jun-17,1,SD,turb,40.64,NLA 2017
2010363,NLA17_DE-10004,27-Jun-17,1,DE,ntl,2.209,NLA 2017
2010363,NLA17_DE-10004,27-Jun-17,1,DE,turb,5.79,NLA 2017
2010363,NLA17_DE-10004,27-Jun-17,1,DE,ptl,100.22875,NLA 2017
2010364,NLA17_NC-10001,28-Jun-17,1,NC,ptl,23.3725,NLA 2017
2010364,NLA17_NC-10001,28-Jun-17,1,NC,turb,2.44,NLA 2017
2010364,NLA17_NC-10001,28-Jun-17,1,NC,ntl,0.379,NLA 2017
2010365,NLA17_PA-10006,28-Jun-17,1,PA,ntl,0.46,NLA 2017
2010365,NLA17_PA-10006,28-Jun-17,1,PA,ptl,17.36,NLA 2017
2010365,NLA17_PA-10006,28-Jun-17,1,PA,turb,3.75,NLA 2017
2010366,NLA17_MO-10027,28-Jun-17,1,MO,ntl,1.521,NLA 2017
2010366,NLA17_MO-10027,28-Jun-17,1,MO,turb,30.66,NLA 2017
2010366,NLA17_MO-10027,28-Jun-17,1,MO,ptl,161.02875,NLA 2017
2010367,NLA17_OR-10008,28-Jun-17,1,OR,turb,2.76,NLA 2017
2010367,NLA17_OR-10008,28-Jun-17,1,OR,ntl,0.804,NLA 2017
2010367,NLA17_OR-10008,28-Jun-17,1,OR,ptl,106.02875,NLA 2017
2010368,NLA17_TX-10070,28-Jun-17,1,TX,turb,2.19,NLA 2017
2010368,NLA17_TX-10070,28-Jun-17,1,TX,ptl,20.67625,NLA 2017
2010368,NLA17_TX-10070,28-Jun-17,1,TX,ntl,0.688,NLA 2017
2010369,NLA17_NE-10041,26-Jun-17,1,NE,ptl,290.5725,NLA 2017
2010369,NLA17_NE-10041,26-Jun-17,1,NE,ntl,1.843,NLA 2017
2010369,NLA17_NE-10041,26-Jun-17,1,NE,turb,17.39,NLA 2017
2010370,NLA17_ND-10017,28-Jun-17,1,ND,ptl,122.9575,NLA 2017
2010370,NLA17_ND-10017,28-Jun-17,1,ND,ntl,3.135,NLA 2017
2010370,NLA17_ND-10017,28-Jun-17,1,ND,turb,10.15,NLA 2017
2010371,NLA17_IA-10004,28-Jun-17,1,IA,ptl,178.1825,NLA 2017
2010371,NLA17_IA-10004,28-Jun-17,1,IA,turb,20.48,NLA 2017
2010371,NLA17_IA-10004,28-Jun-17,1,IA,ntl,1.336,NLA 2017
2010372,NLA17_UT-10010,28-Jun-17,1,UT,turb,0.75,NLA 2017
2010372,NLA17_UT-10010,28-Jun-17,1,UT,ptl,36.1825,NLA 2017
2010372,NLA17_UT-10010,28-Jun-17,1,UT,ntl,1.04,NLA 2017
2010373,NLA17_LA-10002,28-Jun-17,1,LA,ptl,38.23625,NLA 2017
2010373,NLA17_LA-10002,28-Jun-17,1,LA,turb,4.06,NLA 2017
2010373,NLA17_LA-10002,28-Jun-17,1,LA,ntl,0.549,NLA 2017
2010374,NLA17_SD-10002,28-Jun-17,1,SD,ntl,2.046,NLA 2017
2010374,NLA17_SD-10002,28-Jun-17,1,SD,ptl,260.01625,NLA 2017
2010374,NLA17_SD-10002,28-Jun-17,1,SD,turb,4.98,NLA 2017
2010375,NLA17_OH-10027,29-Jun-17,1,OH,ptl,55.1575,NLA 2017
2010375,NLA17_OH-10027,29-Jun-17,1,OH,turb,4.17,NLA 2017
2010375,NLA17_OH-10027,29-Jun-17,1,OH,ntl,0.903,NLA 2017
2010376,NLA17_AZ-10012,28-Jun-17,1,AZ,turb,1.52,NLA 2017
2010376,NLA17_AZ-10012,28-Jun-17,1,AZ,ntl,0.826,NLA 2017
2010376,NLA17_AZ-10012,28-Jun-17,1,AZ,ptl,13.605,NLA 2017
2010377,NLA17_PA-10003,29-Jun-17,1,PA,turb,1.18,NLA 2017
2010377,NLA17_PA-10003,29-Jun-17,1,PA,ptl,8.44375,NLA 2017
2010377,NLA17_PA-10003,29-Jun-17,1,PA,ntl,0.84,NLA 2017
2010378,NLA17_NV-10002,28-Jun-17,2,NV,ntl,0.621,NLA 2017
2010378,NLA17_NV-10002,28-Jun-17,2,NV,turb,1.31,NLA 2017
2010378,NLA17_NV-10002,28-Jun-17,2,NV,ptl,23.235,NLA 2017
2010379,NLA17_KS-HP001,29-Jun-17,1,KS,ptl,35.99,NLA 2017
2010379,NLA17_KS-HP001,29-Jun-17,1,KS,ntl,0.54,NLA 2017
2010379,NLA17_KS-HP001,29-Jun-17,1,KS,turb,8.11,NLA 2017
2010380,NLA17_IN-10011,29-Jun-17,1,IN,turb,4.5,NLA 2017
2010380,NLA17_IN-10011,29-Jun-17,1,IN,ntl,0.679,NLA 2017
2010380,NLA17_IN-10011,29-Jun-17,1,IN,ptl,19.31625,NLA 2017
2010381,NLA17_NE-10028,29-Jun-17,1,NE,ptl,89.06375,NLA 2017
2010381,NLA17_NE-10028,29-Jun-17,1,NE,turb,7.02,NLA 2017
2010381,NLA17_NE-10028,29-Jun-17,1,NE,ntl,1.586,NLA 2017
2010382,NLA17_IA-10002,29-Jun-17,1,IA,turb,12.1,NLA 2017
2010382,NLA17_IA-10002,29-Jun-17,1,IA,ntl,1.816,NLA 2017
2010382,NLA17_IA-10002,29-Jun-17,1,IA,ptl,75.52,NLA 2017
2010383,NLA17_IN-10028,27-Jun-17,1,IN,turb,3.15,NLA 2017
2010383,NLA17_IN-10028,27-Jun-17,1,IN,ntl,0.795,NLA 2017
2010383,NLA17_IN-10028,27-Jun-17,1,IN,ptl,23.19625,NLA 2017
2010384,NLA17_MT-10004,29-Jun-17,1,MT,turb,0.98,NLA 2017
2010384,NLA17_MT-10004,29-Jun-17,1,MT,ntl,0.259,NLA 2017
2010384,NLA17_MT-10004,29-Jun-17,1,MT,ptl,11.7575,NLA 2017
2010385,NLA17_MT-10005,28-Jun-17,1,MT,ntl,0.08,NLA 2017
2010385,NLA17_MT-10005,28-Jun-17,1,MT,ptl,6.47,NLA 2017
2010385,NLA17_MT-10005,28-Jun-17,1,MT,turb,1.15,NLA 2017
2010386,NLA17_NE-10001,28-Jun-17,1,NE,ptl,183.7275,NLA 2017
2010386,NLA17_NE-10001,28-Jun-17,1,NE,turb,24.7,NLA 2017
2010386,NLA17_NE-10001,28-Jun-17,1,NE,ntl,1.816,NLA 2017
2010387,NLA17_AR-10016,29-Jun-17,1,AR,ptl,224.39375,NLA 2017
2010387,NLA17_AR-10016,29-Jun-17,1,AR,ntl,0.978,NLA 2017
2010387,NLA17_AR-10016,29-Jun-17,1,AR,turb,4.13,NLA 2017
2010388,NLA17_KS-HP002,29-Jun-17,1,KS,ntl,0.374,NLA 2017
2010388,NLA17_KS-HP002,29-Jun-17,1,KS,ptl,17.45625,NLA 2017
2010388,NLA17_KS-HP002,29-Jun-17,1,KS,turb,2.55,NLA 2017
2010389,NLA17_MA-HP001,27-Jun-17,1,MA,turb,1.54,NLA 2017
2010389,NLA17_MA-HP001,27-Jun-17,1,MA,ptl,15.29875,NLA 2017
2010389,NLA17_MA-HP001,27-Jun-17,1,MA,ntl,0.37,NLA 2017
2010390,NLA17_TX-10015,29-Jun-17,1,TX,ntl,1.391,NLA 2017
2010390,NLA17_TX-10015,29-Jun-17,1,TX,ptl,120.34125,NLA 2017
2010390,NLA17_TX-10015,29-Jun-17,1,TX,turb,26.49,NLA 2017
2010391,NLA17_OK-10035,28-Jun-17,1,OK,ntl,0.478,NLA 2017
2010391,NLA17_OK-10035,28-Jun-17,1,OK,ptl,11.9575,NLA 2017
2010391,NLA17_OK-10035,28-Jun-17,1,OK,turb,3.86,NLA 2017
2010392,NLA17_SD-10003,29-Jun-17,1,SD,ptl,223.11,NLA 2017
2010392,NLA17_SD-10003,29-Jun-17,1,SD,ntl,1.326,NLA 2017
2010392,NLA17_SD-10003,29-Jun-17,1,SD,turb,5.12,NLA 2017
2010393,NLA17_UT-10005,29-Jun-17,1,UT,ptl,73.70625,NLA 2017
